word,text_only_count,image_count
bobbi,1,0
nukus,1,0
usefull,1,0
call-bell,1,0
ethelred's,1,0
chilean-born,1,0
out--what,1,0
business--has,1,0
public-health,1,0
raw-material,1,0
afternoon--the,1,0
e2=m2c4+p2c2,1,0
09:22,1,0
coachella,1,0
dillman,1,0
switchboard's,1,0
fl??malle,1,0
hyoryeongs,1,0
_fusi-h,1,0
mudon,1,0
baikonur,1,0
bindon,1,0
manok,1,0
lantern-wise,1,0
handshakings,1,0
saver-spender,1,0
fly-leaf,1,0
glutamyl,1,0
prevision,1,0
maccabiah,1,0
cryer,1,0
dressage/jumper,1,0
search-light,1,0
ever-patient,1,0
genetic--human,1,0
last-named,1,0
anam,1,0
voice--thereby,1,0
ones--microsoft,1,0
carpenter-mcmillan's,1,0
kf,1,0
27b,1,0
nuclear-armed,1,0
profiler,1,0
sensibility/naivete,1,0
non-reimbursable,1,0
perfectword,1,0
kamphuisen,1,0
palaeontographical,1,0
karavira,1,0
armor-bearers,1,0
seogwipo,1,0
saffarids,1,0
scalers,1,0
"offerings,--and",1,0
posl,1,0
9641,1,0
212/258-5544,1,0
le--as,1,0
doctuh's,1,0
"9,963",1,0
pleat-front,1,0
guizhou,1,0
lamp-stand,1,0
d'aptitude,1,0
dearly-bought,1,0
petrovec,1,0
laughing-faced,1,0
pitchblende,1,0
jersey--the,1,0
chrisette,1,0
wide-spread,1,0
program--would,1,0
stoner,1,0
co-partner,1,0
well--they're,1,0
has--in,1,0
holdings--cars,1,0
however--it,1,0
dowered,1,0
vrisha,1,0
habing,1,0
re-building,1,0
nodhas,1,0
preforms,1,0
upsetters,1,0
memalik,1,0
boneheaded,1,0
public-owned,1,0
tgheir,1,0
shortchange,1,0
marath,1,0
abcg2,1,0
bellying,1,0
topologies,1,0
helstine,1,0
team--through,1,0
about--but,1,0
rufous-bellied,1,0
taizhong,1,0
rutty,1,0
pallavan,1,0
trundle-beds,1,0
lala,1,0
beynac,1,0
ennoblement,1,0
exuded,1,0
generalisation,1,0
pearland,1,0
attica,1,0
217--rifle,1,0
"thursday--""make",1,0
27-11,1,0
self-entitled,1,0
36.257709,1,0
massachusetts--which,1,0
possums,1,0
suta-l,1,0
wittrock,1,0
medical-like,1,0
bruiser,1,0
practices--we,1,0
magnano,1,0
d11a,1,0
often--i,1,0
nechama,1,0
roomier,1,0
microfinance,1,0
misubi,1,0
dedemsvaart,1,0
cafe/bar,1,0
_wump_,1,0
hongo,1,0
savana,1,0
scuoles,1,0
retracting,1,0
timor-leste,1,0
up--he,1,0
rollie,1,0
ulric,1,0
revokes,1,0
caboodle's,1,0
s/pdif,1,0
datus,1,0
fire-brigade,1,0
57249&lt;br&gt,1,0
misusing,1,0
_ave,1,0
blood-alleys,1,0
jebel,1,0
"around,that",1,0
koaciuszko's,1,0
sandhills,1,0
squet,1,0
utilises,1,0
asyut,1,0
agents's,1,0
madrid_linux,1,0
eyes--that,1,0
hiv-positive,1,0
chaebols,1,0
dlxv,1,0
174--the,1,0
azlz,1,0
aphoto,1,0
kitcheners,1,0
gfa,1,0
early--which,1,0
foreshortened,1,0
party--warm,1,0
charaniya,1,0
upset--and,1,0
timetested,1,0
_wavering,1,0
death.--alexander,1,0
practicies,1,0
white-legged,1,0
nimoy,1,0
displace--at,1,0
bubby,1,0
acrosewith,1,0
katonivere's,1,0
tolui,1,0
too--an,1,0
semi-prostitute,1,0
jordon,1,0
pack's,1,0
biggie,1,0
_correctly_,1,0
1998-1999,1,0
izulu,1,0
tue,1,0
gali,1,0
esposarte,1,0
oyster-crab,1,0
favour--led,1,0
_follow_,1,0
hodson's,1,0
spyhole,1,0
walston,1,0
etty,1,0
bradybaenidae,1,0
ananyev,1,0
points--the,1,0
kusiy,1,0
natashas,1,0
bengasi,1,0
"pip,--see",1,0
altun,1,0
death.--mission,1,0
52||26||||||||||52||26,1,0
corbeil,1,0
covariance,1,0
dark-room's,1,0
jane--lady,1,0
7.777,1,0
gordeep,1,0
celinda,1,0
member(s,1,0
squint-eyed,1,0
relishing,1,0
lobe-finned,1,0
wood-sleds,1,0
"10,272",1,0
shampoos,1,0
cenignan,1,0
marinemixa,1,0
77.4,1,0
destitute--it,1,0
tiran,1,0
prionorus,1,0
helebce,1,0
re-issued,1,0
salazar-roberts,1,0
"the""--here",1,0
stormont,1,0
arimathea's,1,0
support-trenches,1,0
leaches,1,0
wormhole,1,0
umroola,1,0
_leaf-bearing,1,0
"doctorin',""fowler",1,0
unstrung--nervous--that's,1,0
non-cancer,1,0
unseriousness,1,0
jev,1,0
after-cabin,1,0
_maggie_,1,0
armer,1,0
tsaw,1,0
_clay_,1,0
_haeremai,1,0
r'yals,1,0
kochanowski's,1,0
slushee,1,0
funicello's,1,0
electro-industrial,1,0
artie,1,0
ignroed,1,0
"nonsensical,""said",1,0
apparelled,1,0
"17,581",1,0
cousins--gwendolyn,1,0
martigny-croix,1,0
"25,000,000",1,0
sidsh,1,0
happened?ca'daan,1,0
priceclub,1,0
hemoglobin,1,0
thao-urabe's,1,0
xx--dorothy,1,0
cynique,1,0
molests,1,0
_-li_,1,0
guristersigo,1,0
bearbeitet,1,0
_jesus,1,0
steel-tipped,1,0
ramsis,1,0
awwal,1,0
bish,1,0
lois-ellin,1,0
animosity--and,1,0
"maggie,--and",1,0
"runaways',in",1,0
johann-otto,1,0
kirtlington,1,0
hallooing,1,0
soffar,1,0
setting-off,1,0
waggoners,1,0
gondola's,1,0
vapor-brine,1,0
vision's,1,0
filan,1,0
dorothy--for,1,0
davidovich,1,0
iveria,1,0
rasmussen,1,0
marble-covered,1,0
katahba,1,0
jumped-up,1,0
"3,4,6",1,0
priary,1,0
1937.p335,1,0
hibbert,1,0
processes-in,1,0
deliverinh,1,0
and--er--i,1,0
swindling,1,0
death.--he,1,0
frizzing,1,0
anthym,1,0
suzman,1,0
222nd,1,0
c64,1,0
argentine-brazilian,1,0
could--schumer,1,0
shams,1,0
"over--""we",1,0
watcher_,1,0
4-m,1,0
minefields,1,0
dharamshala,1,0
colorized,1,0
101-576,1,0
adenosine,1,0
komeda,1,0
future-year,1,0
rosseter,1,0
chortens,1,0
greyish-brown,1,0
sorbonnne,1,0
phantom's,1,0
helderlin,1,0
overheadin,1,0
elements34,1,0
doogie,1,0
merchandised,1,0
punjabish,1,0
highly-professional,1,0
0192,1,0
poetess,1,0
sensationalizing,1,0
ours_,1,0
josh's,1,0
acts_--historical,1,0
benigno,1,0
pyh,1,0
rein-hardened,1,0
three-vignette,1,0
intellectus,1,0
ha'n't,1,0
katmai,1,0
elinengi,1,0
ceta-school,1,0
gluringen,1,0
monumentale,1,0
philippian,1,0
never've,1,0
_shell,1,0
thirty-caliber,1,0
brute-forcing,1,0
five-term,1,0
did--poor,1,0
turnoff,1,0
don't--there,1,0
brown-gray,1,0
kauffmann,1,0
chanakyapuri,1,0
abeles,1,0
m--afraid,1,0
_sophy,1,0
rajhona,1,0
russborough,1,0
hair-snakes,1,0
time-constrained,1,0
quintupled,1,0
_dulce,1,0
fatalistically,1,0
heirarchy,1,0
turnip-field,1,0
gombrich,1,0
acuera,1,0
czechvar,1,0
cockoo,1,0
cuts-are,1,0
www.lstech.org,1,0
lecouvreur,1,0
sharp-looking,1,0
predisposition,1,0
pau-ouest,1,0
vladislav,1,0
palace.--wholesale,1,0
thatcompatibility-require,1,0
yedpa,1,0
editorialized,1,0
lsi,1,0
flame-posies,1,0
unhook,1,0
shichi-t,1,0
andreoli,1,0
"accommodated,--grandmamma",1,0
it!--and,1,0
lawford,1,0
"now?""the",1,0
9:45am,1,0
i--were,1,0
citedwellers,1,0
themeparks,1,0
dailly,1,0
rupees_,1,0
_younger_,1,0
spruck,1,0
hsould,1,0
"school,bradley",1,0
disease-ridden,1,0
wardle,1,0
sugarpuss,1,0
gao/hehs-98-226,1,0
uncomeliness,1,0
phakhangba,1,0
oop,1,0
b29,1,0
1989-1990,1,0
apsion,1,0
spitzer,1,0
reppaz,1,0
axiom--no,1,0
educable,1,0
flaw--as,1,0
_clay-digging,1,0
home-security,1,0
once-flourishing,1,0
parent-friendly,1,0
homogenizes,1,0
frogmarched,1,0
medeival,1,0
indeed--threw,1,0
fill-in,1,0
dominy,1,0
bijelo,1,0
fn#95,1,0
gestiation,1,0
haig,1,0
mechanisation,1,0
levitt's,1,0
arakhat,1,0
_kas,1,0
balas,1,0
c4h8,1,0
1920s--this,1,0
jonge,1,0
al-ahzab,1,0
quartett,1,0
lipid,1,0
simbox,1,0
synthetics,1,0
oonagh,1,0
vencido,1,0
_gannets_,1,0
perfomer,1,0
227--the,1,0
blandino,1,0
microsopic,1,0
so-it,1,0
behavior's,1,0
mouldered,1,0
hutchin,1,0
weatherproof,1,0
spanish-african,1,0
chudacoff,1,0
bradshaw--routinely,1,0
dissavings,1,0
oben,1,0
north-northeast,1,0
20-liter,1,0
masochistically,1,0
_brave_.[97,1,0
fleisher,1,0
out--i'm,1,0
availibility,1,0
treaters,1,0
some--perhaps,1,0
jannings,1,0
thousand-year-old,1,0
house--touch,1,0
firecrackers,1,0
document's,1,0
animal-show,1,0
gratifyingly,1,0
cumbung,1,0
yemasi,1,0
now-submerged,1,0
"825,327",1,0
dodgin,1,0
diddest,1,0
gilt-wood,1,0
navarrete,1,0
discussion--ending,1,0
bohea,1,0
wcel,1,0
finger-painting,1,0
myres,1,0
captivity--to,1,0
6308,1,0
rescuing-boat,1,0
multi-fruit,1,0
tooth-pulling,1,0
initiatives-the,1,0
sengen,1,0
diyachhen,1,0
arjun's,1,0
periodicals--they,1,0
"head,--to",1,0
effort--conscious,1,0
bushy-tailed,1,0
courier_,1,0
"46,607",1,0
money--more,1,0
34as,1,0
hannong,1,0
option's,1,0
"word,--though",1,0
stockton,1,0
chatta,1,0
bruenor,1,0
table-cover,1,0
refinish,1,0
presents._,1,0
donga,1,0
tuscarora-iroquois,1,0
unreinable,1,0
losted,1,0
_river,1,0
"conditions,8",1,0
soceity,1,0
miragaia,1,0
sole--enough,1,0
nbcsn,1,0
brishti,1,0
long-horned,1,0
us--or,1,0
planets--if,1,0
b.1970,1,0
"10,900,000",1,0
atheiest,1,0
shakok,1,0
quitak,1,0
giggle-worthy,1,0
1857-1858,1,0
lion-headed,1,0
towing-bitts,1,0
debt-based,1,0
marriage-alliance,1,0
ten-fold,1,0
polysporangiophyte,1,0
croseones,1,0
fully-equipped,1,0
house--one,1,0
"child,--particular",1,0
annuitant,1,0
miss--the,1,0
non-directing,1,0
somewhere--don,1,0
"2,873",1,0
1772-1801,1,0
neszka,1,0
late-17th-century,1,0
beasts--that,1,0
winninger,1,0
d'??pices,1,0
three-month,1,0
qahtan,1,0
"rapture,--rapture",1,0
ammajan,1,0
cpusa,1,0
well-intended,1,0
establishment--which,1,0
recently-renovated,1,0
thiruvalluvar,1,0
bovenhoek,1,0
2-to-1,1,0
clogh,1,0
tracks--together,1,0
sea-turns,1,0
non-tropical,1,0
leadline,1,0
daizen,1,0
progra,1,0
troilus,1,0
suggesting...it's,1,0
is--writing,1,0
july--i,1,0
hattusas,1,0
vitreous,1,0
disproportionally,1,0
pencil-dust,1,0
prahy,1,0
d'ulisse,1,0
explanation--i'm,1,0
_paid_,1,0
champollion,1,0
shashkin,1,0
sabratha,1,0
thesauri,1,0
52-ft,1,0
vi.--the,1,0
peloponnesus,1,0
3:12,1,0
tabasa,1,0
impask,1,0
pinhais,1,0
_cadet,1,0
slip'n,1,0
slave-ship,1,0
pembakuannya,1,0
vanest,1,0
down--even,1,0
jemmy's,1,0
deemphasize,1,0
fairyland--and,1,0
risk's,1,0
davor,1,0
art-nouveau,1,0
"1,471",1,0
go-betweens,1,0
karttika,1,0
cooney,1,0
oktchayi,1,0
primers,1,0
43.9,1,0
perry--whom,1,0
"zoo/aboutus/mission""&gt;&lt;/ref&gt",1,0
mistake.--boldness,1,0
ranieri,1,0
marah,1,0
haywood[130,1,0
brilliantly--and,1,0
despatching,1,0
consercvation,1,0
shoppingavenger@slate.com,1,0
delmage,1,0
revisualizations,1,0
charlefort,1,0
yourself--let's,1,0
pharma,1,0
niedergelassen,1,0
"halloo!""--joel",1,0
second--two,1,0
project--in,1,0
sooprabahoo,1,0
gao/hr-97-9,1,0
kijiji's,1,0
knifings,1,0
topo,1,0
fuchsias,1,0
"servants,--all",1,0
605b,1,0
11.21,1,0
road-going,1,0
well-swept,1,0
sareyer,1,0
vapidity,1,0
rockas`s,1,0
cortisone,1,0
"6,500,000",1,0
used-sometimes,1,0
"fantasy,and",1,0
roykoesque,1,0
wrong--irrespective,1,0
ayatoliah,1,0
revivifying,1,0
watatsu-jinja,1,0
cladding,1,0
fresca,1,0
manes,1,0
janie's,1,0
acerbity,1,0
burpee,1,0
lincon,1,0
thunderclap,1,0
exhaustsed,1,0
_burning,1,0
blandorf,1,0
expansively,1,0
sonar,1,0
_-i_,1,0
spectators.--the,1,0
hurrahed,1,0
cloud-forest,1,0
preconditions,1,0
kazi-kumukh,1,0
3152,1,0
brituaun,1,0
"peter,the",1,0
pianst,1,0
santiago-pudahuel,1,0
cogitated,1,0
success--not,1,0
thedra,1,0
committee4,1,0
carry--arms,1,0
fictions,1,0
mumbai-based,1,0
run-up,1,0
9066,1,0
iniside,1,0
ponderin,1,0
bridegrooms.--taurus.--passage,1,0
stephanopoulous,1,0
11billion,1,0
gig--as,1,0
members-some,1,0
comorian,1,0
"37,373",1,0
sant'ignazio,1,0
6528,1,0
misfortune--would,1,0
makhanji,1,0
expenditures--a,1,0
lyc??e,1,0
"life.""[52",1,0
eritrea-ethiopia,1,0
oppposite,1,0
fujifilm,1,0
town-center,1,0
nio's,1,0
hampton's,1,0
window-gazing,1,0
30624-h.htm,1,0
brighthelmstone,1,0
jeepers,1,0
norwegian-american,1,0
300-500,1,0
outcroppings,1,0
trigonometrical,1,0
mohra,1,0
bastien,1,0
philipe,1,0
"4,813",1,0
bed-and-breakfast,1,0
1993-2001,1,0
preset,1,0
"3,395,755",1,0
mouse-colored,1,0
disincline,1,0
non-controversial,1,0
fanyana,1,0
kristofers,1,0
lady--she,1,0
1827-34,1,0
harpoon-like,1,0
easliy,1,0
hodder's,1,0
florilegium,1,0
"125,410",1,0
"785,747",1,0
early-islamic,1,0
serpents-killing,1,0
trouncer,1,0
teignmouth,1,0
swaraj,1,0
expendables,1,0
spoy,1,0
cerny,1,0
baars,1,0
caeciliae,1,0
together._,1,0
"jane.--""you",1,0
"823,000",1,0
coyote-men,1,0
them--like,1,0
_oulchil,1,0
"1,473",1,0
9011,1,0
classing,1,0
yaudheyas,1,0
lenkom,1,0
shute,1,0
yodels,1,0
puncturing,1,0
jiaonan,1,0
lister's,1,0
pagano,1,0
"22,968",1,0
"20,867",1,0
bbp,1,0
708,1,0
outre,1,0
itsukushima-jinja,1,0
orbacking,1,0
remain--recover--sent,1,0
russified,1,0
heart-stopping,1,0
n.e.r.d,1,0
tuskegee,1,0
tonights,1,0
rheine,1,0
lyricist/nobel,1,0
fenster,1,0
begums,1,0
"home,--and",1,0
mbs,1,0
apra's,1,0
ndae,1,0
"hand,--though",1,0
pcfluxboxos,1,0
all_,1,0
"6,143",1,0
display's,1,0
shore-goin,1,0
bealiba,1,0
against_,1,0
vitae,1,0
301-acre,1,0
pochougoula,1,0
idolator,1,0
pottatoe,1,0
well-merited,1,0
padungan,1,0
ngami,1,0
cutifachiqui,1,0
20.7m,1,0
ciety,1,0
seishomon,1,0
qelt,1,0
"adams,--""come",1,0
undersecretary,1,0
gecko's,1,0
one?_,1,0
pig-pens,1,0
kahir,1,0
ftom,1,0
account--no,1,0
fool-hearty,1,0
illustration:0079,1,0
hauisa,1,0
timein/timeout,1,0
whole--may,1,0
bisanzio,1,0
oamaru,1,0
100-acre,1,0
parroquial,1,0
watergate's,1,0
symmachy,1,0
duncanville,1,0
"2,300/ton",1,0
yetemathelou,1,0
rs1700t,1,0
7600,1,0
keen-bladed,1,0
phenoms,1,0
trepidae,1,0
61.7,1,0
bukidnon,1,0
rock-bound,1,0
jansz,1,0
ye's,1,0
north-northeastward,1,0
upsk,1,0
exhorts,1,0
obelisco,1,0
chest-beating,1,0
hearth-fire,1,0
_southward_,1,0
see_,1,0
wastebaskets,1,0
cepheid,1,0
nightdress,1,0
sacrificing--perhaps,1,0
repapered,1,0
baby-sittingism,1,0
_cheroki_,1,0
greaves,1,0
scullion,1,0
turkish-born,1,0
shatemuc,1,0
serayeh,1,0
freshwaters,1,0
maxivision48,1,0
monteneio,1,0
nigella,1,0
series-major,1,0
380-plus,1,0
strategy--after,1,0
"53,917",1,0
mucisian,1,0
re-launch,1,0
egotistic,1,0
an-22,1,0
dead-set,1,0
khemseh,1,0
twinkly,1,0
mattock's,1,0
cross-beam,1,0
substructure,1,0
coffeshop,1,0
kunstdenkm,1,0
stores--let,1,0
vared,1,0
tounica,1,0
bread-box,1,0
children'll,1,0
buryat-mongolian,1,0
somehing,1,0
tattle-tale,1,0
d'eyssartier,1,0
ultraviolent,1,0
actuating,1,0
thistledown,1,0
1098,1,0
tactless,1,0
safegaurds,1,0
sky-diving,1,0
297-299,1,0
_piles_,1,0
cow-puncher's,1,0
"30,000-year-old",1,0
garnier's,1,0
door-post,1,0
09:21,1,0
deep--those,1,0
sirmoine,1,0
katipunero,1,0
"preachers_,--john",1,0
split-level,1,0
"stock,""fenner",1,0
reading-room,1,0
make-shift,1,0
saint--like,1,0
minimalize,1,0
whe,1,0
bogdanci,1,0
ba-con-an-eh-guh-zuh,1,0
post-unification,1,0
25-century-old,1,0
mehsye,1,0
diggin,1,0
18.6,1,0
cozrt,1,0
grams/1.2,1,0
trunews,1,0
non-compliance,1,0
shean,1,0
tram-setts,1,0
disloyalty,1,0
program--are,1,0
kusalgi,1,0
illustration:0225,1,0
shuriken,1,0
jeffre,1,0
weatherwax,1,0
re-enslavement,1,0
warmhearted,1,0
blasphemest,1,0
gantlet,1,0
eachother's,1,0
hands-down,1,0
kehweh,1,0
vocable--ahem!--megalacephalomania,1,0
1879_.--what,1,0
eudicots,1,0
dubcek,1,0
visible--this,1,0
smeraldo,1,0
important-appearing,1,0
harmonization,1,0
responsiblitiy,1,0
ambitions--he,1,0
gherib,1,0
thirsted,1,0
rangler,1,0
illness--not,1,0
"papa,--may",1,0
debt--sort,1,0
mubeshshereh,1,0
tumhari,1,0
"53,038",1,0
earth--and,1,0
horsback,1,0
statecraft,1,0
pdas,1,0
which--even,1,0
force--and,1,0
sick--contusions,1,0
disrespecting,1,0
tyzack,1,0
_oktch,1,0
21-hectare,1,0
cenacle,1,0
239842,1,0
hamh,1,0
montreux,1,0
darger's,1,0
gostface,1,0
macit,1,0
troy--a,1,0
plaster-casts,1,0
winik,1,0
smoke-blackened,1,0
bearskins,1,0
"gao/ggd-98-93,july",1,0
tostig's,1,0
bassanio,1,0
gestational,1,0
xserve,1,0
all-you-can-eats,1,0
kerkez,1,0
and--look,1,0
abramovich,1,0
away--then,1,0
"12,598",1,0
wilkes-barre,1,0
self-delusions,1,0
shahiduzzaman,1,0
nimrod,1,0
"5,045",1,0
semi-sequel,1,0
towada,1,0
ostdorf,1,0
cripps,1,0
low-speed,1,0
crew--had,1,0
prancings,1,0
page-turner,1,0
stankievichy,1,0
fougerolle,1,0
1501-1736,1,0
potentiate,1,0
1204-1669,1,0
slate--which,1,0
_n.b._--let,1,0
gray-whiskered,1,0
feeney,1,0
art--though,1,0
karila,1,0
dead--dead--and,1,0
motogp,1,0
commiserated,1,0
mandible,1,0
walton's,1,0
sincere.he,1,0
sheepmarket,1,0
quader,1,0
aggressively--and,1,0
6837,1,0
namibia's,1,0
liddell,1,0
heureuse,1,0
called.--alexander,1,0
philanthropoids,1,0
well-head,1,0
davis-designed,1,0
"40,881",1,0
bufagin,1,0
entertainment--but,1,0
giusep,1,0
yumlembam,1,0
letter._,1,0
sections--passages,1,0
i-)simm,1,0
bms,1,0
back-parlor,1,0
muzzling,1,0
150-m,1,0
indorrs,1,0
coppery,1,0
ezo,1,0
alexandrine,1,0
cup's,1,0
le'me,1,0
_au,1,0
reminisce,1,0
jishu,1,0
delillo's,1,0
demeans,1,0
mammas,1,0
pair--i,1,0
lican,1,0
"43,773",1,0
"34,742",1,0
coal-miner,1,0
calfskin,1,0
ill-received,1,0
mums,1,0
the--rocks--and,1,0
him--quite,1,0
long-out-of-print,1,0
do-rag,1,0
1217,1,0
"44,756",1,0
this--this--_cage_,1,0
timbuctoo,1,0
wushu-kungfu,1,0
davida,1,0
achivements,1,0
odeem,1,0
interrim,1,0
loquacity,1,0
notman,1,0
accesories,1,0
hurdy-gurdy,1,0
collierville,1,0
chillingly,1,0
monorca,1,0
presbyterians,1,0
boulenger's,1,0
compurgators,1,0
coushatees,1,0
2763,1,0
kvam,1,0
latin-influenced,1,0
geordie,1,0
ideas--modest,1,0
291/759,1,0
malataverne,1,0
exceptional--is,1,0
feet--rub,1,0
subdued.--alexander,1,0
id'd,1,0
early-onset,1,0
errant_,1,0
304-311,1,0
hajibarat,1,0
demand--finds,1,0
dull-witted,1,0
methods's,1,0
marci,1,0
greenville-based,1,0
nordsj,1,0
veilchen._,1,0
dimness,1,0
clubture,1,0
cambiaso,1,0
libertarian-ism,1,0
animator/artists,1,0
oppositely,1,0
front--a,1,0
epileptic,1,0
eileen's,1,0
ehawhokales--on,1,0
nese's,1,0
experiences--long,1,0
moonlight--brighter,1,0
perjure,1,0
minute-long,1,0
minimise,1,0
41.551457,1,0
findgins,1,0
"2,756",1,0
half-indian,1,0
73.5,1,0
wheatley,1,0
belarusian-born,1,0
_log_,1,0
partito,1,0
crowin,1,0
maurassisme,1,0
percieved,1,0
so--i'll,1,0
spectac,1,0
metropoltan,1,0
reinvest,1,0
guilt-ridden,1,0
saint-martin-d'ard,1,0
mid-sixties,1,0
blacksmithing,1,0
jatczak,1,0
chronograph,1,0
said--sometimes,1,0
history--his,1,0
borchali,1,0
chalcedony,1,0
tiaa,1,0
m??di??val,1,0
mikio,1,0
mid-summer,1,0
cadell's,1,0
mikhailovich,1,0
al-hilal,1,0
darius.--sufferings,1,0
spiritedly,1,0
horses--this,1,0
fwrc,1,0
ani`htse,1,0
nakos,1,0
armfuls,1,0
0.001,1,0
april-october,1,0
purposeit,1,0
cimeti,1,0
sailing-boats,1,0
african-british,1,0
raci,1,0
saving-in,1,0
mackenzy,1,0
whitgarasbyrg,1,0
ickes-panetta-stephanopoulos,1,0
myfanwy,1,0
steeps,1,0
ponka,1,0
_via,1,0
cairenes,1,0
veta,1,0
dial._,1,0
motorize,1,0
castle--well,1,0
tachupai,1,0
rhinoceroses,1,0
act16,1,0
it!--we've,1,0
big-haired,1,0
"hero_,--john",1,0
zak's,1,0
whiten_,1,0
repatriaci,1,0
hyperathletic,1,0
astronmer,1,0
madwoman,1,0
cleanups,1,0
pternohyla,1,0
long-sought,1,0
month-to-month,1,0
iskandariah,1,0
revivals,1,0
cyanosticta,1,0
batala....--your,1,0
colma,1,0
mid-1998,1,0
135th,1,0
broilers,1,0
ontheeastbankofthenile,1,0
sorcerer_,1,0
mnemon,1,0
kirkbrae,1,0
tackiness,1,0
5thly,1,0
11/2,1,0
porongueros,1,0
karsts,1,0
magnoliidae,1,0
discurso,1,0
terrorsts,1,0
hillabi-etowa,1,0
parchman,1,0
maenads,1,0
kerfuffle,1,0
ihinih,1,0
nimrat,1,0
start-finish,1,0
odaawaa,1,0
morning--and,1,0
tenebris,1,0
"16,984",1,0
811,1,0
byatt,1,0
yemmassaws,1,0
banqiao,1,0
avalokite,1,0
easiest-going,1,0
zhirinovsky,1,0
all-nba,1,0
1932's,1,0
devalues,1,0
10ml,1,0
saraye,1,0
"innocent,--dying",1,0
quettehou,1,0
starrcast,1,0
"laughter--""i",1,0
"53,136",1,0
shell-less,1,0
nori-kura,1,0
78-98,1,0
tastan,1,0
naptha,1,0
loalgi,1,0
kennet,1,0
prieta,1,0
42-percent,1,0
gloaming,1,0
pondsy,1,0
insomniac,1,0
hyperplanes,1,0
1890november,1,0
personnel's,1,0
melchis??dech,1,0
property--that,1,0
treasure.--negotiations.--alexander's,1,0
chinsongba,1,0
limner,1,0
canvas-screened,1,0
333--a,1,0
tarisai,1,0
sanju,1,0
lossless,1,0
gammur,1,0
rothko-like,1,0
havocs,1,0
"61,960",1,0
f.l.s,1,0
_chili_,1,0
wor--what,1,0
d40,1,0
alistair,1,0
ghanim,1,0
a300b4,1,0
"m/3,300",1,0
kalmanzon,1,0
half-rapturous,1,0
mesure,1,0
"48,003",1,0
michigan-improved,1,0
"5,557",1,0
d300,1,0
handicap's,1,0
double-gabled,1,0
guarambar,1,0
thusly,1,0
cop21,1,0
kaninde,1,0
well--living,1,0
excystation,1,0
hoofed,1,0
"morning,--she",1,0
sobraon,1,0
keach,1,0
appelbaum,1,0
reprogramming,1,0
ampfield,1,0
bayagoula,1,0
bartram.[82,1,0
mecloubeh,1,0
pustaka,1,0
curveballs,1,0
low--worse,1,0
_cardinals._,1,0
brm,1,0
yeo's,1,0
mandarian,1,0
nargess,1,0
filin,1,0
kachha,1,0
enuff,1,0
pinging,1,0
40/chr,1,0
vitellia,1,0
baptizing,1,0
"there,--and",1,0
seela,1,0
hardings,1,0
mudflat,1,0
much...i,1,0
emmet's,1,0
plaluel,1,0
saian,1,0
wage-risk-based,1,0
"19,062",1,0
find_.........................._cents,1,0
gao/aimd-97-49,1,0
wiesel,1,0
kihikihi,1,0
1qisb,1,0
tropical/salsa,1,0
lehrman,1,0
moderation--c'mon,1,0
elsbergs,1,0
abingdoni,1,0
smoke--a,1,0
leann,1,0
succumbs,1,0
dexfenfluramine,1,0
dropkicked,1,0
millimetre-thick,1,0
zamalek,1,0
conson,1,0
ltop,1,0
jonesborough,1,0
jorma,1,0
zure,1,0
fidel's,1,0
there...it,1,0
pliimon,1,0
candido,1,0
bigwigs,1,0
targetted,1,0
houjou,1,0
reisman,1,0
phiscal,1,0
amoeboid,1,0
livesey's,1,0
error-ridden,1,0
or!_,1,0
ottavio,1,0
well-outlined,1,0
blebletubby,1,0
boughy,1,0
echeta,1,0
over-powered,1,0
preacher--poor,1,0
athleta,1,0
maracuj,1,0
maximinus,1,0
grier,1,0
tchil,1,0
rashomon,1,0
musicien,1,0
echizen's,1,0
migraciones,1,0
blyckert,1,0
yellowbook_,1,0
sciuridae,1,0
l60,1,0
spouse-avoidance--is,1,0
strap-holes,1,0
48-m,1,0
rsa's,1,0
wrong--the,1,0
droits,1,0
rushd,1,0
carnochan_,1,0
evolutinary,1,0
"england,--well",1,0
now--ready,1,0
"1,070",1,0
bacalhao,1,0
korneli,1,0
country-place,1,0
jonas'll,1,0
sturgeons,1,0
sysigambis.--grief,1,0
jehasap,1,0
"mine,--is",1,0
makati,1,0
h.b.m,1,0
dignities,1,0
stone-age,1,0
walvoord,1,0
ochos,1,0
l.v,1,0
avoided---not,1,0
truths--a,1,0
return?ca'daan,1,0
chambers-hiss,1,0
d123a,1,0
myyy,1,0
karf--at,1,0
zur,1,0
janakpur,1,0
received--unfairly,1,0
"22,562",1,0
gasmoxia,1,0
marma,1,0
out-flow,1,0
warbling,1,0
"25,531",1,0
bozzetto,1,0
pritheth,1,0
generics,1,0
her!--he,1,0
loyumba,1,0
"gaap),2",1,0
weslake,1,0
callosum,1,0
micoweanochaw_,1,0
curable,1,0
_providence_,1,0
tincture,1,0
1.32,1,0
kokling,1,0
"them,--showed",1,0
bemidji,1,0
naobi,1,0
estrel,1,0
sipas,1,0
children-respiratory,1,0
jid,1,0
worker-related,1,0
data---the,1,0
quiripissa,1,0
usps's,1,0
amicus_,1,0
sterility.--the,1,0
qurei,1,0
565-foot,1,0
archales,1,0
spedding,1,0
undemocratic,1,0
"111,167",1,0
nonvital,1,0
anglo-burmse,1,0
bio-economy,1,0
kissimmee,1,0
